F5 Sample ID	FFID	F5 CAGE Lib ID	F5 RNASEQ Lib ID	ROADMAP Matching Sample	Facet ontology ID	Facet ontology term	F5 Sample Type	F5 Sample Description	ROADMAP_Description	Note
12382	FF:12382-131E6	CNhs13157	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 00hr00min, biol_rep2 (MM XIV - 1)	__na	__na
12275	FF:12275-130B7	CNhs11937	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 08hr, biol_rep1 (MM XIX - 16)	__na	__na
12274	FF:12274-130B6	CNhs13113	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 07hr, biol_rep1 (MM XIX - 15)	__na	__na
12273	FF:12273-130B5	CNhs13112	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 06hr, biol_rep1 (MM XIX - 14)	__na	__na
12272	FF:12272-130B4	CNhs13111	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 05hr, biol_rep1 (MM XIX - 13)	__na	__na
12271	FF:12271-130B3	CNhs13110	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 04hr, biol_rep1 (MM XIX - 12)	__na	__na
12270	FF:12270-130B2	CNhs13109	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 03hr30min, biol_rep1 (MM XIX - 11)	__na	__na
12269	FF:12269-130B1	CNhs13108	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 03hr00min, biol_rep1 (MM XIX - 10)	__na	__na
12268	FF:12268-130A9	CNhs13107	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 02hr30min, biol_rep1 (MM XIX - 9)	__na	__na
12267	FF:12267-130A8	CNhs13106	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 02hr00min, biol_rep1 (MM XIX - 8)	__na	__na
12266	FF:12266-130A7	CNhs13105	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 01hr40min, biol_rep1 (MM XIX - 7)	__na	__na
12265	FF:12265-130A6	CNhs13104	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 01hr20min, biol_rep1 (MM XIX - 6)	__na	__na
12264	FF:12264-130A5	CNhs13103	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 01hr00min, biol_rep1 (MM XIX - 5)	__na	__na
12263	FF:12263-130A4	CNhs13102	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 00hr45min, biol_rep1 (MM XIX - 4)	__na	__na
12262	FF:12262-130A3	CNhs13101	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 00hr30min, biol_rep1 (MM XIX - 3)	__na	__na
12261	FF:12261-130A2	CNhs13100	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 00hr15min, biol_rep1 (MM XIX - 2)	__na	__na
12260	FF:12260-130A1	CNhs11936	__na	__na	__na	__na	timecourse	Lymphatic Endothelial cells response to VEGFC, 00hr00min, biol_rep1 (MM XIX - 1)	__na	__na
10201	FF:10201-103F3	CNhs12851	__na	__na	UBERON:0004054	internal male genitalia	tissue	seminal vesicle, adult	__na	__na
10197	FF:10197-103E8	CNhs12847	RDhi10059	__na	UBERON:0004054	internal male genitalia	tissue	epididymis, adult	__na	__na
10196	FF:10196-103E7	CNhs12846	__na	__na	UBERON:0004054	internal male genitalia	tissue	ductus deferens, adult	__na	__na
10195	FF:10195-103E6	CNhs12611	__na	__na	UBERON:0003112	olfactory region	tissue	olfactory region, adult	__na	__na
10047	FF:10047-101G2	CNhs10654	__na	__na	UBERON:0002372	tonsil	tissue	tonsil, adult, pool1	__na	__na
10043	FF:10043-101F7	CNhs10650	RDhi10057	E093	UBERON:0002370	thymus	tissue	thymus, fetal, pool1	Fetal Thymus	__na
10027	FF:10027-101D9	CNhs10633	__na	E112	UBERON:0002370	thymus	tissue	thymus, adult, pool1	Thymus	__na
10022	FF:10022-101D4	CNhs10628	__na	__na	UBERON:0002367	prostate gland	tissue	prostate, adult, pool1	__na	__na
10188	FF:10188-103D8	CNhs12840	__na	__na	UBERON:0002360	meninx	tissue	cerebral meninges, adult	__na	__na
10041	FF:10041-101F5	CNhs10648	__na	__na	UBERON:0002360	meninx	tissue	dura mater, adult, donor1	__na	__na
10057	FF:10057-101H3	CNhs11765	__na	__na	UBERON:0002331	umbilical cord	tissue	umbilical cord, fetal, donor1	__na	__na
10181	FF:10181-103D1	CNhs13807	__na	__na	UBERON:0002240	spinal cord	tissue	spinal cord - adult, donor10196	__na	__na
10159	FF:10159-103A6	CNhs12227	__na	__na	UBERON:0002240	spinal cord	tissue	spinal cord, adult, donor10252	__na	__na
10056	FF:10056-101H2	CNhs11764	__na	__na	UBERON:0002240	spinal cord	tissue	spinal cord, fetal, donor1	__na	__na
10045	FF:10045-101F9	CNhs10652	__na	E086	UBERON:0002113	kidney	tissue	kidney, fetal, pool1	Fetal Kidney	__na
10017	FF:10017-101C8	CNhs10622	__na	__na	UBERON:0002113	kidney	tissue	kidney, adult, pool1	__na	__na
10198	FF:10198-103E9	CNhs12848	__na	__na	UBERON:0002110	gallbladder	tissue	gall bladder, adult	__na	__na
10064	FF:10064-101I1	CNhs11773	__na	E085	UBERON:0002108	small intestine	tissue	small intestine, fetal, donor1	Fetal Intestine Small	__na
10024	FF:10024-101D6	CNhs10630	__na	E109	UBERON:0002108	small intestine	tissue	small intestine, adult, pool1	Small Intestine	__na
10086	FF:10086-102B5	CNhs11798	__na	__na	UBERON:0002107	liver	tissue	liver, fetal, pool1	__na	__na
10018	FF:10018-101C9	CNhs10624	__na	E066	UBERON:0002107	liver	tissue	liver, adult, pool1	Liver	__na
10044	FF:10044-101F8	CNhs10651	__na	__na	UBERON:0002106	spleen	tissue	spleen, fetal, pool1	__na	__na
10025	FF:10025-101D7	CNhs10631	__na	E113	UBERON:0002106	spleen	tissue	spleen, adult, pool1	Spleen	__na
10065	FF:10065-101I2	CNhs11774	__na	__na	UBERON:0002097	skin of body	tissue	skin, fetal, donor1	__na	__na
10075	FF:10075-102A3	CNhs11786	__na	E096	UBERON:0002048	lung	tissue	lung, right lower lobe, adult, donor1	Lung	__na
10068	FF:10068-101I5	CNhs11680	__na	E088	UBERON:0002048	lung	tissue	lung, fetal, donor1	Fetal Lung	__na
10058	FF:10058-101H4	CNhs11766	__na	__na	UBERON:0002048	lung	tissue	trachea, fetal, donor1	__na	__na
10029	FF:10029-101E2	CNhs10635	__na	__na	UBERON:0002048	lung	tissue	trachea, adult, pool1	__na	__na
10019	FF:10019-101D1	CNhs10625	__na	E096	UBERON:0002048	lung	tissue	lung, adult, pool1	Lung	__na
10060	FF:10060-101H6	CNhs11769	RDhi10095	__na	UBERON:0002046	thyroid gland	tissue	thyroid, fetal, donor1	__na	__na
10028	FF:10028-101E1	CNhs10634	__na	__na	UBERON:0002046	thyroid gland	tissue	thyroid, adult, pool1	__na	__na
10021	FF:10021-101D3	CNhs10627	__na	E091	UBERON:0001987	placenta	tissue	placenta, adult, pool1	Placenta	__na
10191	FF:10191-103E2	CNhs12844	__na	__na	UBERON:0001981	blood vessel	tissue	vein, adult	__na	__na
10052	FF:10052-101G7	CNhs11760	__na	E065	UBERON:0001981	blood vessel	tissue	aorta, adult, pool1	Aorta	__na
10199	FF:10199-103F1	CNhs12849	RDhi10060	__na	UBERON:0001831	parotid gland	tissue	parotid gland, adult	__na	__na
10202	FF:10202-103F4	CNhs12852	__na	__na	UBERON:0001736	submandibular gland	tissue	submaxillary gland, adult	__na	__na
10203	FF:10203-103F5	CNhs12853	__na	__na	UBERON:0001723	tongue	tissue	tongue, adult	__na	__na
10059	FF:10059-101H5	CNhs11768	__na	__na	UBERON:0001723	tongue	tissue	tongue, fetal, donor1	__na	__na
10049	FF:10049-101G4	CNhs11756	__na	E098	UBERON:0001264	pancreas	tissue	pancreas, adult, donor1	Pancreas	__na
10011	FF:10011-101C2	CNhs10616	__na	__na	UBERON:0001255	urinary bladder	tissue	bladder, adult, pool1	__na	__na
10048	FF:10048-101G3	CNhs11755	__na	__na	UBERON:0001135	smooth muscle tissue	tissue	smooth muscle, adult, pool1	__na	__na
10282	FF:10282-104F3	CNhs13454	__na	__na	UBERON:0001134	skeletal muscle tissue	tissue	skeletal muscle - soleus muscle, donor1	__na	__na
10069	FF:10069-101I6	CNhs11779	__na	__na	UBERON:0001134	skeletal muscle tissue	tissue	diaphragm, fetal, donor1	__na	__na
10066	FF:10066-101I3	CNhs11776	__na	E089	UBERON:0001134	skeletal muscle tissue	tissue	skeletal muscle, fetal, donor1	Fetal Muscle Trunk	__na
10023	FF:10023-101D5	CNhs10629	__na	E107	UBERON:0001134	skeletal muscle tissue	tissue	skeletal muscle, adult, pool1	Skeletal Muscle Male	__na
10093	FF:10093-102C3	CNhs11677	__na	__na	UBERON:0001044	salivary gland	tissue	salivary gland, adult, pool1	__na	__na
10015	FF:10015-101C6	CNhs10620	__na	E079	UBERON:0001043	esophagus	tissue	esophagus, adult, pool1	Esophagus	__na
10010	FF:10010-101C1	CNhs10615	__na	__na	UBERON:0001013	adipose tissue	tissue	adipose tissue, adult, pool1	__na	__na
10204	FF:10204-103F6	CNhs12854	__na	__na	UBERON:0000996	vagina	tissue	vagina, adult	__na	__na
10100	FF:10100-102D1	CNhs11676	__na	__na	UBERON:0000995	uterus	tissue	uterus, adult, pool1	__na	__na
10055	FF:10055-101H1	CNhs11763	__na	__na	UBERON:0000995	uterus	tissue	uterus, fetal, donor1	__na	__na
10013	FF:10013-101C4	CNhs10618	__na	__na	UBERON:0000995	uterus	tissue	cervix, adult, pool1	__na	__na
10020	FF:10020-101D2	CNhs10626	__na	E097	UBERON:0000992	female gonad	tissue	ovary, adult, pool1	Ovary	__na
10200	FF:10200-103F2	CNhs12850	__na	__na	UBERON:0000989	penis	tissue	penis, adult	__na	__na
10054	FF:10054-101G9	CNhs11762	__na	__na	UBERON:0000970	eye	tissue	eye, fetal, donor1	__na	__na
10030	FF:10030-101E3	CNhs10636	__na	__na	UBERON:0000970	eye	tissue	retina, adult, pool1	__na	__na
10277	FF:10277-104E7	CNhs13449	__na	__na	UBERON:0000955	brain	tissue	optic nerve, donor1	__na	__na
10193	FF:10193-103E4	CNhs12610	__na	__na	UBERON:0000955	brain	tissue	diencephalon, adult	__na	__na
10183	FF:10183-103D3	CNhs13809	__na	__na	UBERON:0000955	brain	tissue	medial temporal gyrus - adult, donor10196	__na	__na
10182	FF:10182-103D2	CNhs13808	__na	__na	UBERON:0000955	brain	tissue	locus coeruleus - adult, donor10196	__na	__na
10180	FF:10180-103C9	CNhs13805	__na	__na	UBERON:0000955	brain	tissue	pituitary gland - adult, donor10196	__na	__na
10179	FF:10179-103C8	CNhs13804	__na	__na	UBERON:0000955	brain	tissue	pineal gland - adult, donor10196	__na	__na
10177	FF:10177-103C6	CNhs13802	__na	__na	UBERON:0000955	brain	tissue	caudate nucleus - adult, donor10196	__na	__na
10176	FF:10176-103C5	CNhs12324	__na	__na	UBERON:0000955	brain	tissue	putamen, adult, donor10196	__na	__na
10175	FF:10175-103C4	CNhs13801	__na	__na	UBERON:0000955	brain	tissue	globus pallidus - adult, donor10196	__na	__na
10174	FF:10174-103C3	CNhs13800	__na	__na	UBERON:0000955	brain	tissue	medulla oblongata - adult, donor10196	__na	__na
10173	FF:10173-103C2	CNhs13799	__na	__na	UBERON:0000955	brain	tissue	cerebellum - adult, donor10196	__na	__na
10172	FF:10172-103C1	CNhs13798	__na	__na	UBERON:0000955	brain	tissue	occipital cortex - adult, donor10196	__na	__na
10171	FF:10171-103B9	CNhs13797	__na	__na	UBERON:0000955	brain	tissue	parietal lobe - adult, donor10196	__na	__na
10170	FF:10170-103B8	CNhs13796	__na	__na	UBERON:0000955	brain	tissue	medial frontal gyrus - adult, donor10196	__na	__na
10169	FF:10169-103B7	CNhs13795	__na	E071	UBERON:0000955	brain	tissue	hippocampus - adult, donor10196	Brain Hippocampus Middle	__na
10168	FF:10168-103B6	CNhs13794	__na	__na	UBERON:0000955	brain	tissue	thalamus - adult, donor10196	__na	__na
10167	FF:10167-103B5	CNhs13793	__na	__na	UBERON:0000955	brain	tissue	amygdala - adult, donor10196	__na	__na
10166	FF:10166-103B4	CNhs12323	RDhi10099	__na	UBERON:0000955	brain	tissue	cerebellum, adult, donor10252	__na	__na
10165	FF:10165-103B3	CNhs12322	__na	__na	UBERON:0000955	brain	tissue	locus coeruleus, adult, donor10252	__na	__na
10164	FF:10164-103B2	CNhs12321	__na	__na	UBERON:0000955	brain	tissue	caudate nucleus, adult, donor10252	__na	__na
10163	FF:10163-103B1	CNhs12320	__na	__na	UBERON:0000955	brain	tissue	occipital cortex, adult, donor10252	__na	__na
10162	FF:10162-103A9	CNhs12229	RDhi10098	__na	UBERON:0000955	brain	tissue	pituitary gland, adult, donor10252	__na	__na
10161	FF:10161-103A8	CNhs12319	__na	__na	UBERON:0000955	brain	tissue	globus pallidus, adult, donor10252	__na	__na
10160	FF:10160-103A7	CNhs12228	RDhi10097	__na	UBERON:0000955	brain	tissue	pineal gland, adult, donor10252	__na	__na
10158	FF:10158-103A5	CNhs12318	RDhi10096	E074	UBERON:0000955	brain	tissue	substantia nigra, adult, donor10252	Brain Substantia Nigra	__na
10157	FF:10157-103A4	CNhs12317	__na	__na	UBERON:0000955	brain	tissue	parietal lobe, adult, donor10252	__na	__na
10156	FF:10156-103A3	CNhs12316	__na	__na	UBERON:0000955	brain	tissue	medial temporal gyrus, adult, donor10252	__na	__na
10155	FF:10155-103A2	CNhs12315	__na	__na	UBERON:0000955	brain	tissue	medulla oblongata, adult, donor10252	__na	__na
10154	FF:10154-103A1	CNhs12314	__na	__na	UBERON:0000955	brain	tissue	thalamus, adult, donor10252	__na	__na
10153	FF:10153-102I9	CNhs12312	__na	E071	UBERON:0000955	brain	tissue	hippocampus, adult, donor10252	Brain Hippocampus Middle	__na
10151	FF:10151-102I7	CNhs12311	__na	__na	UBERON:0000955	brain	tissue	amygdala, adult, donor10252	__na	__na
10150	FF:10150-102I6	CNhs12310	__na	__na	UBERON:0000955	brain	tissue	medial frontal gyrus, adult, donor10252	__na	__na
10085	FF:10085-102B4	CNhs11797	__na	E082	UBERON:0000955	brain	tissue	brain, fetal, pool1	Fetal Brain Female	__na
10084	FF:10084-102B3	CNhs11796	__na	__na	UBERON:0000955	brain	tissue	brain, adult, donor1	__na	__na
10083	FF:10083-102B2	CNhs11795	__na	__na	UBERON:0000955	brain	tissue	cerebellum, adult, pool1	__na	__na
10076	FF:10076-102A4	CNhs11787	__na	__na	UBERON:0000955	brain	tissue	occipital lobe, adult, donor1	__na	__na
10073	FF:10073-102A1	CNhs11784	__na	__na	UBERON:0000955	brain	tissue	occipital lobe, fetal, donor1	__na	__na
10072	FF:10072-101I9	CNhs11782	__na	__na	UBERON:0000955	brain	tissue	parietal lobe, fetal, donor1	__na	__na
10071	FF:10071-101I8	CNhs12997	__na	E077	UBERON:0000955	brain	tissue	duodenum, fetal, donor1, tech_rep2	Duodenum Mucosa	__na
10071	FF:10071-101I8	CNhs11781	__na	E077	UBERON:0000955	brain	tissue	duodenum, fetal, donor1, tech_rep1	Duodenum Mucosa	__na
10063	FF:10063-101H9	CNhs11772	__na	__na	UBERON:0000955	brain	tissue	temporal lobe, fetal, donor1, tech_rep1	__na	__na
10063	FF:10063-101H9	CNhs12996	__na	__na	UBERON:0000955	brain	tissue	temporal lobe, fetal, donor1, tech_rep2	__na	__na
10042	FF:10042-101F6	CNhs10649	__na	__na	UBERON:0000955	brain	tissue	corpus callosum, adult, pool1	__na	__na
10040	FF:10040-101F4	CNhs10647	__na	__na	UBERON:0000955	brain	tissue	frontal lobe, adult, pool1	__na	__na
10039	FF:10039-101F3	CNhs10646	__na	__na	UBERON:0000955	brain	tissue	insula, adult, pool1	__na	__na
10038	FF:10038-101F2	CNhs10645	__na	__na	UBERON:0000955	brain	tissue	medulla oblongata, adult, pool1	__na	__na
10037	FF:10037-101F1	CNhs10644	__na	__na	UBERON:0000955	brain	tissue	nucleus accumbens, adult, pool1	__na	__na
10036	FF:10036-101E9	CNhs10643	__na	__na	UBERON:0000955	brain	tissue	occipital pole, adult, pool1	__na	__na
10035	FF:10035-101E8	CNhs10642	__na	__na	UBERON:0000955	brain	tissue	paracentral gyrus, adult, pool1	__na	__na
10034	FF:10034-101E7	CNhs10641	__na	__na	UBERON:0000955	brain	tissue	parietal lobe, adult, pool1	__na	__na
10033	FF:10033-101E6	CNhs10640	__na	__na	UBERON:0000955	brain	tissue	pons, adult, pool1	__na	__na
10032	FF:10032-101E5	CNhs10638	__na	__na	UBERON:0000955	brain	tissue	postcentral gyrus, adult, pool1	__na	__na
10031	FF:10031-101E4	CNhs10637	__na	E072	UBERON:0000955	brain	tissue	temporal lobe, adult, pool1	Brain Inferior Temporal Lobe	__na
10012	FF:10012-101C3	CNhs10617	__na	__na	UBERON:0000955	brain	tissue	brain, adult, pool1	__na	__na
10207	FF:10207-103F9	CNhs12857	__na	__na	UBERON:0000948	heart	tissue	heart - tricuspid valve, adult	__na	__na
10206	FF:10206-103F8	CNhs12856	__na	__na	UBERON:0000948	heart	tissue	heart - pulmonic valve, adult	__na	__na
10205	FF:10205-103F7	CNhs12855	__na	__na	UBERON:0000948	heart	tissue	heart - mitral valve, adult	__na	__na
10079	FF:10079-102A7	CNhs11790	__na	E104	UBERON:0000948	heart	tissue	left atrium, adult, donor1	Right Atrium	__na
10078	FF:10078-102A6	CNhs11789	__na	E095	UBERON:0000948	heart	tissue	left ventricle, adult, donor1	Left Ventricle	__na
10051	FF:10051-101G6	CNhs11758	__na	__na	UBERON:0000948	heart	tissue	heart, adult, diseased, donor1	__na	__na
10050	FF:10050-101G5	CNhs11757	__na	__na	UBERON:0000948	heart	tissue	heart, adult, diseased post-infarction, donor1	__na	__na
10046	FF:10046-101G1	CNhs10653	RDhi10058	E083	UBERON:0000948	heart	tissue	heart, fetal, pool1	Fetal Heart	__na
10016	FF:10016-101C7	CNhs10621	__na	__na	UBERON:0000948	heart	tissue	heart, adult, pool1	__na	__na
10062	FF:10062-101H8	CNhs11771	__na	E092	UBERON:0000945	stomach	tissue	stomach, fetal, donor1	Fetal Stomach	__na
10096	FF:10096-102C6	CNhs12998	__na	__na	UBERON:0000473	testis	tissue	testis, adult, pool2	__na	__na
10026	FF:10026-101D8	CNhs10632	RDhi10056	__na	UBERON:0000473	testis	tissue	testis, adult, pool1	__na	__na
10209	FF:10209-103G2	CNhs12858	__na	__na	UBERON:0000341	throat	tissue	throat, adult	__na	__na
10061	FF:10061-101H7	CNhs11770	__na	__na	UBERON:0000341	throat	tissue	throat, fetal, donor1	__na	__na
10053	FF:10053-101G8	CNhs11761	__na	__na	UBERON:0000178	blood	tissue	blood, adult, pool1	__na	__na
10189	FF:10189-103D9	CNhs12842	__na	__na	UBERON:0000059	large intestine	tissue	appendix, adult	__na	__na
10082	FF:10082-102B1	CNhs11794	__na	E075	UBERON:0000059	large intestine	tissue	colon, adult, donor1	Colonic Mucosa	__na
10070	FF:10070-101I7	CNhs11780	__na	E084	UBERON:0000059	large intestine	tissue	colon, fetal, donor1	Fetal Intestine Large	__na
10067	FF:10067-101I4	CNhs11777	__na	E101	UBERON:0000059	large intestine	tissue	rectum, fetal, donor1	Rectal Mucosa Donor 29	__na
10014	FF:10014-101C5	CNhs10619	__na	E075	UBERON:0000059	large intestine	tissue	colon, adult, pool1	Colonic Mucosa	__na
10077	FF:10077-102A5	CNhs11788	__na	__na	UBERON:0000029	lymph node	tissue	lymph node, adult, donor1	__na	__na
10379	FF:10379-105H1	CNhs14232	__na	__na	__na	__na	tissue	caudate nucleus, adult, donor10258	__na	__na
10378	FF:10378-105G9	CNhs14231	__na	__na	__na	__na	tissue	pituitary gland, adult, donor10258	__na	__na
10377	FF:10377-105G8	CNhs14230	__na	__na	__na	__na	tissue	pineal gland, adult, donor10258	__na	__na
10376	FF:10376-105G7	CNhs14229	__na	__na	__na	__na	tissue	medial temporal gyrus, adult, donor10258, tech_rep1	__na	__na
10376	FF:10376-105G7	CNhs14552	__na	__na	__na	__na	tissue	medial temporal gyrus, adult, donor10258, tech_rep2	__na	__na
10375	FF:10375-105G6	CNhs14550	__na	__na	__na	__na	tissue	locus coeruleus, adult, donor10258	__na	__na
10374	FF:10374-105G5	CNhs14227	__na	E071	__na	__na	tissue	hippocampus, adult, donor10258	Brain Hippocampus Middle	__na
10373	FF:10373-105G4	CNhs14226	__na	__na	__na	__na	tissue	parietal cortex, adult, donor10258	__na	__na
10372	FF:10372-105G3	CNhs14225	__na	__na	__na	__na	tissue	putamen, adult, donor10258, tech_rep1	__na	__na
10372	FF:10372-105G3	CNhs14618	__na	__na	__na	__na	tissue	putamen, adult, donor10258, tech_rep2	__na	__na
10371	FF:10371-105G2	CNhs14224	__na	E074	__na	__na	tissue	substantia nigra, adult, donor10258	Brain Substantia Nigra	__na
10370	FF:10370-105G1	CNhs14223	__na	__na	__na	__na	tissue	thalamus, adult, donor10258, tech_rep1	__na	__na
10370	FF:10370-105G1	CNhs14551	__na	__na	__na	__na	tissue	thalamus, adult, donor10258, tech_rep2	__na	__na
10369	FF:10369-105F9	CNhs14222	__na	__na	__na	__na	tissue	spinal cord, adult, donor10258	__na	__na
10368	FF:10368-105F8	CNhs14221	__na	__na	__na	__na	tissue	medial frontal gyrus, adult, donor10258	__na	__na
10367	FF:10367-105F7	CNhs14549	__na	__na	__na	__na	tissue	globus pallidus, adult, donor10258	__na	__na
10366	FF:10366-105F6	CNhs14084	__na	__na	__na	__na	tissue	thalamus, newborn, donor10223	__na	__na
10365	FF:10365-105F5	CNhs14083	__na	__na	__na	__na	tissue	putamen, newborn, donor10223	__na	__na
10364	FF:10364-105F4	CNhs14082	__na	__na	__na	__na	tissue	globus pallidus, newborn, donor10223	__na	__na
10363	FF:10363-105F3	CNhs14081	__na	E071	__na	__na	tissue	hippocampus, newborn, donor10223	Brain Hippocampus Middle	__na
10362	FF:10362-105F2	CNhs14080	__na	__na	__na	__na	tissue	locus coeruleus, newborn, donor10223	__na	__na
10361	FF:10361-105F1	CNhs14079	__na	__na	__na	__na	tissue	medulla oblongata, newborn, donor10223	__na	__na
10360	FF:10360-105E9	CNhs14078	__na	__na	__na	__na	tissue	amygdala, newborn, donor10223	__na	__na
10359	FF:10359-105E8	CNhs14077	__na	__na	__na	__na	tissue	spinal cord, newborn, donor10223	__na	__na
10358	FF:10358-105E7	CNhs14076	__na	E074	__na	__na	tissue	substantia nigra, newborn, donor10223	Brain Substantia Nigra	__na
10357	FF:10357-105E6	CNhs14075	__na	__na	__na	__na	tissue	cerebellum, newborn, donor10223	__na	__na
10356	FF:10356-105E5	CNhs14074	__na	__na	__na	__na	tissue	parietal lobe, newborn, donor10223	__na	__na
10355	FF:10355-105E4	CNhs14073	__na	__na	__na	__na	tissue	occipital cortex, newborn, donor10223	__na	__na
10354	FF:10354-105E3	CNhs14071	__na	__na	__na	__na	tissue	caudate nucleus, newborn, donor10223	__na	__na
10353	FF:10353-105E2	CNhs14070	__na	__na	__na	__na	tissue	medial temporal gyrus, newborn, donor10223	__na	__na
10352	FF:10352-105E1	CNhs14069	__na	__na	__na	__na	tissue	medial frontal gyrus, newborn, donor10223	__na	__na
